,Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground
0,13,38,24,2,0,54.16,1,bowled,2,v Zimbabwe,Bulawayo
1,0,2,4,0,0,0.00,1,bowled,2,v Zimbabwe,Bulawayo
2,0,5,5,0,0,0.00,3,lbw,2,v Bangladesh,Dhaka
3,11,66,34,0,0,32.35,3,lbw,1,v Bangladesh,Dhaka
4,27,108,63,2,0,42.85,3,lbw,1,v Bangladesh,Dhaka
