,Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground
0,32,41,31,6,0,103.22,2,caught,1,v New Zealand,Hamilton
1,3,12,5,0,0,60.00,2,caught,2,v New Zealand,Auckland
2,1,8,3,0,0,33.33,2,bowled,1,v New Zealand,Mount Maunganui
